first_game,second_game,country,season,medal,athlete,min_year,newcomer,rank
1920,1932,GER,Winter,14.0,23.0,1900.0,yes,4.0
1920,1932,IRL,Summer,2.0,18.0,1924.0,yes,8.5
1920,1932,PHI,Summer,3.0,8.0,1924.0,yes,6.0
1920,1932,POL,Summer,21.0,71.0,1912.0,yes,3.0
1920,1932,AUT,Summer,5.0,33.0,1900.0,yes,5.0
1920,1932,AUT,Winter,2.0,12.0,1900.0,yes,8.5
1920,1936,TUR,Summer,2.0,62.0,1906.0,yes,9.0
1920,1936,MEX,Summer,16.0,32.0,1900.0,yes,4.0
1920,1936,HUN,Summer,41.0,335.0,1900.0,yes,3.0
1920,1936,HUN,Winter,2.0,29.0,1900.0,yes,9.0
1920,1936,GER,Summer,224.0,581.0,1900.0,yes,1.0
1920,1936,GER,Winter,7.0,67.0,1900.0,yes,6.0
1920,1936,LAT,Summer,2.0,33.0,1924.0,yes,9.0
1920,1936,POL,Summer,12.0,177.0,1912.0,yes,5.0
1920,1936,AUT,Summer,55.0,363.0,1900.0,yes,2.0
1920,1936,AUT,Winter,5.0,72.0,1900.0,yes,7.0
1920,1948,CUB,Summer,2.0,112.0,1900.0,yes,10.0
1920,1948,TUR,Summer,12.0,87.0,1906.0,yes,2.0
1920,1948,MEX,Summer,9.0,149.0,1900.0,yes,3.0
1920,1948,HUN,Summer,62.0,222.0,1900.0,yes,1.0
1920,1948,HUN,Winter,2.0,43.0,1900.0,yes,10.0
1920,1948,URU,Summer,3.0,79.0,1924.0,yes,6.5
1920,1948,POL,Summer,2.0,52.0,1912.0,yes,10.0
1920,1948,PAN,Summer,2.0,2.0,1928.0,yes,10.0
1920,1948,JAM,Summer,3.0,26.0,1948.0,yes,6.5
1920,1948,AUT,Summer,8.0,239.0,1900.0,yes,4.5
1920,1948,AUT,Winter,8.0,84.0,1900.0,yes,4.5
1920,1948,KOR,Summer,2.0,48.0,1948.0,yes,10.0
1920,1952,ROU,Summer,4.0,241.0,1900.0,yes,9.5
1920,1952,IRI,Summer,7.0,23.0,1900.0,yes,8.0
1920,1952,URS,Summer,117.0,451.0,1952.0,yes,1.0
1920,1952,HUN,Summer,102.0,345.0,1900.0,yes,2.0
1920,1952,GER,Summer,40.0,365.0,1900.0,yes,3.0
1920,1952,GER,Winter,12.0,77.0,1900.0,yes,5.0
1920,1952,URU,Summer,14.0,42.0,1924.0,yes,4.0
1920,1952,POL,Summer,4.0,248.0,1912.0,yes,9.5
1920,1952,JAM,Summer,8.0,16.0,1948.0,yes,6.5
1920,1952,AUT,Winter,8.0,74.0,1900.0,yes,6.5
1920,1956,ROU,Summer,19.0,103.0,1900.0,yes,5.5
1920,1956,BUL,Summer,18.0,82.0,1924.0,yes,7.0
1920,1956,URS,Summer,169.0,411.0,1952.0,yes,1.0
1920,1956,URS,Winter,37.0,81.0,1952.0,yes,4.0
1920,1956,HUN,Summer,64.0,197.0,1900.0,yes,2.0
1920,1956,PAK,Summer,14.0,79.0,1948.0,yes,8.0
1920,1956,GER,Summer,52.0,261.0,1900.0,yes,3.0
1920,1956,URU,Summer,12.0,29.0,1924.0,yes,9.5
1920,1956,POL,Summer,19.0,118.0,1912.0,yes,5.5
1920,1956,AUT,Winter,12.0,87.0,1900.0,yes,9.5
1920,1960,ROU,Summer,15.0,156.0,1900.0,yes,6.0
1920,1960,BUL,Summer,7.0,183.0,1924.0,yes,10.0
1920,1960,TUR,Summer,9.0,58.0,1906.0,yes,8.5
1920,1960,URS,Summer,169.0,414.0,1952.0,yes,1.0
1920,1960,URS,Winter,42.0,91.0,1952.0,yes,4.0
1920,1960,HUN,Summer,66.0,312.0,1900.0,yes,3.0
1920,1960,PAK,Summer,14.0,53.0,1948.0,yes,7.0
1920,1960,GER,Summer,89.0,425.0,1900.0,yes,2.0
1920,1960,GER,Winter,9.0,110.0,1900.0,yes,8.5
1920,1960,POL,Summer,30.0,307.0,1912.0,yes,5.0
1920,1964,ROU,Summer,16.0,232.0,1900.0,yes,7.5
1920,1964,BUL,Summer,10.0,116.0,1924.0,yes,9.5
1920,1964,URS,Summer,174.0,463.0,1952.0,yes,1.0
1920,1964,URS,Winter,47.0,107.0,1952.0,yes,4.0
1920,1964,HUN,Summer,56.0,319.0,1900.0,yes,3.0
1920,1964,PAK,Summer,16.0,47.0,1948.0,yes,7.5
1920,1964,GER,Summer,116.0,478.0,1900.0,yes,2.0
1920,1964,GER,Winter,10.0,144.0,1900.0,yes,9.5
1920,1964,POL,Summer,46.0,240.0,1912.0,yes,5.0
1920,1964,AUT,Winter,17.0,116.0,1900.0,yes,6.0
1920,1968,ROU,Summer,23.0,100.0,1900.0,yes,8.0
1920,1968,BUL,Summer,26.0,189.0,1924.0,yes,7.0
1920,1968,URS,Summer,192.0,471.0,1952.0,yes,1.0
1920,1968,URS,Winter,37.0,121.0,1952.0,yes,5.5
1920,1968,HUN,Summer,81.0,303.0,1900.0,yes,2.0
1920,1968,PAK,Summer,13.0,15.0,1948.0,yes,10.0
1920,1968,FRG,Summer,51.0,432.0,1968.0,yes,4.0
1920,1968,GDR,Summer,52.0,346.0,1968.0,yes,3.0
1920,1968,POL,Summer,37.0,296.0,1912.0,yes,5.5
1920,1968,AUT,Winter,15.0,112.0,1900.0,yes,9.0
1920,1972,ROU,Summer,40.0,258.0,1900.0,yes,7.0
1920,1972,BUL,Summer,22.0,226.0,1924.0,yes,8.5
1920,1972,CUB,Summer,22.0,201.0,1900.0,yes,8.5
1920,1972,URS,Summer,214.0,531.0,1952.0,yes,1.0
1920,1972,URS,Winter,45.0,118.0,1952.0,yes,6.0
1920,1972,HUN,Summer,81.0,367.0,1900.0,yes,4.0
1920,1972,FRG,Summer,102.0,587.0,1968.0,yes,3.0
1920,1972,GDR,Summer,151.0,454.0,1968.0,yes,2.0
1920,1972,GDR,Winter,20.0,69.0,1968.0,yes,10.0
1920,1972,POL,Summer,46.0,418.0,1912.0,yes,5.0
1920,1976,ROU,Summer,55.0,255.0,1900.0,yes,6.5
1920,1976,BUL,Summer,39.0,254.0,1924.0,yes,8.0
1920,1976,URS,Summer,286.0,574.0,1952.0,yes,1.0
1920,1976,URS,Winter,56.0,121.0,1952.0,yes,5.0
1920,1976,HUN,Summer,55.0,288.0,1900.0,yes,6.5
1920,1976,FRG,Summer,78.0,452.0,1968.0,yes,3.0
1920,1976,FRG,Winter,32.0,105.0,1968.0,yes,9.5
1920,1976,GDR,Summer,195.0,407.0,1968.0,yes,2.0
1920,1976,GDR,Winter,32.0,97.0,1968.0,yes,9.5
1920,1976,POL,Summer,73.0,286.0,1912.0,yes,4.0
1920,1980,ROU,Summer,68.0,339.0,1900.0,yes,4.0
1920,1980,BUL,Summer,90.0,397.0,1924.0,yes,3.0
1920,1980,CUB,Summer,20.0,288.0,1900.0,yes,9.0
1920,1980,URS,Summer,442.0,660.0,1952.0,yes,1.0
1920,1980,URS,Winter,54.0,129.0,1952.0,yes,6.0
1920,1980,HUN,Summer,61.0,392.0,1900.0,yes,5.0
1920,1980,GDR,Summer,264.0,495.0,1968.0,yes,2.0
1920,1980,GDR,Winter,39.0,87.0,1968.0,yes,8.0
1920,1980,POL,Summer,50.0,418.0,1912.0,yes,7.0
1920,1980,ZIM,Summer,15.0,52.0,1928.0,yes,10.0
1920,1984,CHN,Summer,74.0,323.0,1932.0,yes,3.0
1920,1984,ROU,Summer,106.0,193.0,1900.0,yes,2.0
1920,1984,MEX,Summer,6.0,155.0,1900.0,yes,10.0
1920,1984,URS,Winter,56.0,143.0,1952.0,yes,4.0
1920,1984,PAK,Summer,16.0,33.0,1948.0,yes,7.0
1920,1984,FRG,Summer,158.0,571.0,1968.0,yes,1.0
1920,1984,FRG,Winter,8.0,120.0,1968.0,yes,8.0
1920,1984,GDR,Winter,33.0,105.0,1968.0,yes,6.0
1920,1984,JAM,Summer,7.0,75.0,1948.0,yes,9.0
1920,1984,KOR,Summer,41.0,240.0,1948.0,yes,5.0
1920,1988,CHN,Summer,52.0,427.0,1932.0,yes,7.0
1920,1988,ROU,Summer,58.0,172.0,1900.0,yes,6.0
1920,1988,BUL,Summer,41.0,281.0,1924.0,yes,9.0
1920,1988,URS,Summer,300.0,647.0,1952.0,yes,1.0
1920,1988,URS,Winter,66.0,152.0,1952.0,yes,5.0
1920,1988,HUN,Summer,44.0,315.0,1900.0,yes,8.0
1920,1988,FRG,Summer,115.0,516.0,1968.0,yes,3.0
1920,1988,GDR,Summer,181.0,402.0,1968.0,yes,2.0
1920,1988,GDR,Winter,32.0,98.0,1968.0,yes,10.0
1920,1988,KOR,Summer,77.0,551.0,1948.0,yes,4.0
1920,1992,CHN,Summer,82.0,394.0,1932.0,yes,3.0
1920,1992,ROU,Summer,53.0,306.0,1900.0,yes,6.0
1920,1992,CUB,Summer,69.0,196.0,1900.0,yes,4.0
1920,1992,HUN,Summer,45.0,351.0,1900.0,yes,9.0
1920,1992,GER,Summer,198.0,653.0,1900.0,yes,2.0
1920,1992,GER,Winter,38.0,193.0,1900.0,yes,10.0
1920,1992,EUN,Summer,220.0,650.0,1992.0,yes,1.0
1920,1992,EUN,Winter,59.0,214.0,1992.0,yes,5.0
1920,1992,POL,Summer,46.0,263.0,1912.0,yes,8.0
1920,1992,KOR,Summer,49.0,322.0,1948.0,yes,7.0
1920,1996,CHN,Summer,106.0,438.0,1932.0,yes,3.0
1920,1996,ROU,Summer,38.0,284.0,1900.0,yes,7.0
1920,1996,RUS,Summer,115.0,552.0,1900.0,yes,2.0
1920,1996,CUB,Summer,55.0,178.0,1900.0,yes,5.0
1920,1996,HUN,Summer,43.0,315.0,1900.0,yes,6.0
1920,1996,GER,Summer,124.0,626.0,1900.0,yes,1.0
1920,1996,UKR,Summer,34.0,351.0,1994.0,yes,8.0
1920,1996,CRO,Summer,28.0,117.0,1992.0,yes,9.0
1920,1996,KOR,Summer,66.0,417.0,1948.0,yes,4.0
1920,1996,SCG,Summer,26.0,79.0,1996.0,yes,10.0
1920,2000,CHN,Summer,79.0,414.0,1932.0,yes,3.0
1920,2000,ROU,Summer,46.0,252.0,1900.0,yes,7.0
1920,2000,RUS,Summer,187.0,602.0,1900.0,yes,1.0
1920,2000,CUB,Summer,65.0,271.0,1900.0,yes,5.0
1920,2000,HUN,Summer,53.0,238.0,1900.0,yes,6.0
1920,2000,GER,Summer,118.0,567.0,1900.0,yes,2.0
1920,2000,UKR,Summer,35.0,368.0,1994.0,yes,8.0
1920,2000,POL,Summer,24.0,240.0,1912.0,yes,10.0
1920,2000,KOR,Summer,73.0,359.0,1948.0,yes,4.0
1920,2000,SCG,Summer,25.0,125.0,1996.0,yes,9.0
1920,2004,CHN,Summer,94.0,518.0,1932.0,yes,3.0
1920,2004,ROU,Summer,39.0,193.0,1900.0,yes,8.0
1920,2004,BUL,Summer,17.0,119.0,1924.0,yes,10.5
1920,2004,RUS,Summer,189.0,593.0,1900.0,yes,1.0
1920,2004,CUB,Summer,62.0,177.0,1900.0,yes,4.0
1920,2004,HUN,Summer,40.0,258.0,1900.0,yes,7.0
1920,2004,GER,Summer,149.0,592.0,1900.0,yes,2.0
1920,2004,UKR,Summer,47.0,357.0,1994.0,yes,6.0
1920,2004,CRO,Summer,21.0,100.0,1992.0,yes,9.0
1920,2004,PAR,Summer,17.0,22.0,1968.0,yes,10.5
1920,2004,KOR,Summer,52.0,344.0,1948.0,yes,5.0
1920,2008,CHN,Summer,184.0,730.0,1932.0,yes,1.0
1920,2008,ROU,Summer,22.0,172.0,1900.0,yes,10.0
1920,2008,RUS,Summer,142.0,600.0,1900.0,yes,2.0
1920,2008,CUB,Summer,47.0,171.0,1900.0,yes,5.0
1920,2008,BLR,Summer,29.0,237.0,1994.0,yes,7.0
1920,2008,HUN,Summer,27.0,216.0,1900.0,yes,8.0
1920,2008,NGR,Summer,23.0,89.0,1952.0,yes,9.0
1920,2008,GER,Summer,99.0,558.0,1900.0,yes,3.0
1920,2008,UKR,Summer,31.0,327.0,1994.0,yes,6.0
1920,2008,KOR,Summer,78.0,329.0,1948.0,yes,4.0
1920,2012,CHN,Summer,125.0,479.0,1932.0,yes,2.0
1920,2012,RUS,Summer,140.0,549.0,1900.0,yes,1.0
1920,2012,BLR,Summer,23.0,185.0,1994.0,yes,10.0
1920,2012,MEX,Summer,24.0,119.0,1900.0,yes,9.0
1920,2012,HUN,Summer,26.0,201.0,1900.0,yes,6.5
1920,2012,GER,Summer,94.0,510.0,1900.0,yes,3.0
1920,2012,UKR,Summer,26.0,304.0,1994.0,yes,6.5
1920,2012,CRO,Summer,35.0,118.0,1992.0,yes,5.0
1920,2012,JAM,Summer,25.0,62.0,1948.0,yes,8.0
1920,2012,KOR,Summer,61.0,312.0,1948.0,yes,4.0
1920,2016,CHN,Summer,113.0,499.0,1932.0,yes,3.0
1920,2016,AZE,Summer,18.0,69.0,1996.0,yes,10.0
1920,2016,RUS,Summer,115.0,406.0,1900.0,yes,2.0
1920,2016,HUN,Summer,22.0,204.0,1900.0,yes,8.0
1920,2016,NGR,Summer,18.0,77.0,1952.0,yes,10.0
1920,2016,GER,Summer,159.0,536.0,1900.0,yes,1.0
1920,2016,KAZ,Summer,18.0,123.0,1994.0,yes,10.0
1920,2016,CRO,Summer,24.0,93.0,1992.0,yes,7.0
1920,2016,JAM,Summer,30.0,77.0,1948.0,yes,5.0
1920,2016,KOR,Summer,26.0,263.0,1948.0,yes,6.0
1920,2016,SRB,Summer,54.0,127.0,1912.0,yes,4.0
1920,1906,TUR,Summer,0.0,2.0,1906.0,yes,5.5
1920,1906,HUN,Summer,13.0,99.0,1900.0,yes,2.0
1920,1906,GER,Summer,30.0,157.0,1900.0,yes,1.0
1920,1906,AUT,Summer,9.0,100.0,1900.0,yes,3.0
1920,1906,CRT,Summer,0.0,11.0,1906.0,yes,5.5
1920,1906,BOH,Summer,3.0,29.0,1900.0,yes,4.0
1924,1900,IRI,Summer,0.0,1.0,1900.0,yes,4.5
1924,1900,GER,Summer,45.0,103.0,1900.0,yes,1.0
1924,1900,COL,Summer,1.0,1.0,1900.0,yes,3.0
1924,1900,PER,Summer,0.0,2.0,1900.0,yes,4.5
1924,1900,BOH,Summer,3.0,9.0,1900.0,yes,2.0
1924,1904,GER,Summer,16.0,55.0,1900.0,yes,1.0
1924,1904,NFL,Summer,0.0,1.0,1904.0,yes,2.0
1924,1908,GER,Summer,21.0,148.0,1900.0,yes,1.0
1924,1908,ISL,Summer,0.0,1.0,1908.0,yes,4.0
1924,1908,ANZ,Summer,19.0,48.0,1908.0,yes,2.0
1924,1908,BOH,Summer,6.0,41.0,1900.0,yes,3.0
1924,1912,GER,Summer,53.0,312.0,1900.0,yes,1.0
1924,1912,ISL,Summer,0.0,2.0,1908.0,yes,4.5
1924,1912,ANZ,Summer,10.0,38.0,1908.0,yes,2.0
1924,1912,SRB,Summer,0.0,2.0,1912.0,yes,4.5
1924,1912,BOH,Summer,0.0,74.0,1900.0,yes,4.5
1924,1912,UNK,Summer,0.0,2.0,1912.0,yes,4.5
1924,1928,GER,Summer,77.0,399.0,1900.0,yes,1.0
1924,1928,GER,Winter,5.0,51.0,1900.0,yes,2.0
1924,1928,PAN,Summer,0.0,2.0,1928.0,yes,4.0
1924,1928,MLT,Summer,0.0,9.0,1928.0,yes,4.0
1924,1928,ZIM,Summer,0.0,2.0,1928.0,yes,4.0
1924,1932,CHN,Summer,0.0,2.0,1932.0,yes,5.5
1924,1932,GER,Summer,43.0,202.0,1900.0,yes,1.0
1924,1932,GER,Winter,14.0,23.0,1900.0,yes,2.0
1924,1932,VEN,Summer,0.0,1.0,1932.0,yes,5.5
1924,1932,COL,Summer,0.0,2.0,1900.0,yes,5.5
1924,1932,PER,Summer,0.0,3.0,1900.0,yes,5.5
1924,1932,ESA,Summer,0.0,4.0,1932.0,yes,5.5
1924,1932,GUA,Summer,0.0,1.0,1932.0,yes,5.5
1924,1936,CHN,Summer,0.0,65.0,1932.0,yes,8.0
1924,1936,GER,Summer,224.0,581.0,1900.0,yes,1.0
1924,1936,GER,Winter,7.0,67.0,1900.0,yes,2.0
1924,1936,AFG,Summer,0.0,16.0,1936.0,yes,8.0
1924,1936,CRC,Summer,0.0,1.0,1936.0,yes,8.0
1924,1936,COL,Summer,0.0,6.0,1900.0,yes,8.0
1924,1936,PER,Summer,0.0,46.0,1900.0,yes,8.0
1924,1936,ISL,Summer,0.0,13.0,1908.0,yes,8.0
1924,1936,MLT,Summer,0.0,11.0,1928.0,yes,8.0
1924,1936,BER,Summer,0.0,9.0,1936.0,yes,8.0
1924,1936,BOL,Summer,0.0,2.0,1936.0,yes,8.0
1924,1936,LIE,Summer,0.0,8.0,1936.0,yes,8.0
1924,1936,LIE,Winter,0.0,4.0,1936.0,yes,8.0
1924,1948,IRI,Summer,1.0,39.0,1900.0,yes,6.0
1924,1948,SRI,Summer,1.0,10.0,1948.0,yes,6.0
1924,1948,PAN,Summer,2.0,2.0,1928.0,yes,2.5
1924,1948,PER,Summer,1.0,49.0,1900.0,yes,6.0
1924,1948,PUR,Summer,1.0,9.0,1948.0,yes,6.0
1924,1948,TTO,Summer,1.0,9.0,1948.0,yes,6.0
1924,1948,JAM,Summer,3.0,26.0,1948.0,yes,1.0
1924,1948,KOR,Summer,2.0,48.0,1948.0,yes,2.5
1924,1952,IRI,Summer,7.0,23.0,1900.0,yes,5.0
1924,1952,URS,Summer,117.0,451.0,1952.0,yes,1.0
1924,1952,LIB,Summer,2.0,9.0,1948.0,yes,7.0
1924,1952,GER,Summer,40.0,365.0,1900.0,yes,2.0
1924,1952,GER,Winter,12.0,77.0,1900.0,yes,3.0
1924,1952,VEN,Summer,1.0,63.0,1932.0,yes,9.0
1924,1952,TTO,Summer,2.0,2.0,1948.0,yes,7.0
1924,1952,JAM,Summer,8.0,16.0,1948.0,yes,4.0
1924,1952,KOR,Summer,2.0,22.0,1948.0,yes,7.0
1924,1956,IRI,Summer,5.0,17.0,1900.0,yes,5.0
1924,1956,URS,Summer,169.0,411.0,1952.0,yes,1.0
1924,1956,URS,Winter,37.0,81.0,1952.0,yes,3.0
1924,1956,PAK,Summer,14.0,79.0,1948.0,yes,4.0
1924,1956,GER,Summer,52.0,261.0,1900.0,yes,2.0
1924,1956,GER,Winter,2.0,90.0,1900.0,yes,7.0
1924,1956,ISL,Summer,1.0,2.0,1908.0,yes,9.0
1924,1956,KOR,Summer,2.0,36.0,1948.0,yes,7.0
1924,1956,BAH,Summer,2.0,5.0,1952.0,yes,7.0
1924,1960,IRI,Summer,4.0,24.0,1900.0,yes,7.0
1924,1960,URS,Summer,169.0,414.0,1952.0,yes,1.0
1924,1960,URS,Winter,42.0,91.0,1952.0,yes,3.0
1924,1960,PAK,Summer,14.0,53.0,1948.0,yes,4.0
1924,1960,UAR,Summer,2.0,123.0,1960.0,yes,8.0
1924,1960,GER,Summer,89.0,425.0,1900.0,yes,2.0
1924,1960,GER,Winter,9.0,110.0,1900.0,yes,5.0
1924,1960,WIF,Summer,5.0,20.0,1960.0,yes,6.0
1924,1964,IRI,Summer,2.0,96.0,1900.0,yes,9.0
1924,1964,URS,Summer,174.0,463.0,1952.0,yes,1.0
1924,1964,URS,Winter,47.0,107.0,1952.0,yes,3.0
1924,1964,PAK,Summer,16.0,47.0,1948.0,yes,4.0
1924,1964,GER,Summer,116.0,478.0,1900.0,yes,2.0
1924,1964,GER,Winter,10.0,144.0,1900.0,yes,5.0
1924,1964,TUN,Summer,2.0,12.0,1960.0,yes,9.0
1924,1964,TTO,Summer,6.0,18.0,1948.0,yes,6.0
1924,1964,KOR,Summer,3.0,240.0,1948.0,yes,7.0
1924,1964,BAH,Summer,2.0,12.0,1952.0,yes,9.0
1924,1968,IRI,Summer,5.0,14.0,1900.0,yes,9.0
1924,1968,URS,Summer,192.0,471.0,1952.0,yes,1.0
1924,1968,URS,Winter,37.0,121.0,1952.0,yes,4.0
1924,1968,PAK,Summer,13.0,15.0,1948.0,yes,5.0
1924,1968,FRG,Summer,51.0,432.0,1968.0,yes,3.0
1924,1968,FRG,Winter,10.0,137.0,1968.0,yes,7.0
1924,1968,GDR,Summer,52.0,346.0,1968.0,yes,2.0
1924,1968,GDR,Winter,6.0,85.0,1968.0,yes,8.0
1924,1968,KEN,Summer,12.0,50.0,1956.0,yes,6.0
1924,1968,MGL,Summer,4.0,38.0,1964.0,yes,10.0
1924,1972,IRI,Summer,3.0,56.0,1900.0,yes,10.5
1924,1972,URS,Summer,214.0,531.0,1952.0,yes,1.0
1924,1972,URS,Winter,45.0,118.0,1952.0,yes,4.0
1924,1972,PAK,Summer,15.0,26.0,1948.0,yes,6.5
1924,1972,FRG,Summer,102.0,587.0,1968.0,yes,3.0
1924,1972,FRG,Winter,10.0,122.0,1968.0,yes,9.0
1924,1972,GDR,Summer,151.0,454.0,1968.0,yes,2.0
1924,1972,GDR,Winter,20.0,69.0,1968.0,yes,5.0
1924,1972,KEN,Summer,12.0,69.0,1956.0,yes,8.0
1924,1972,COL,Summer,3.0,75.0,1900.0,yes,10.5
1924,1972,PRK,Summer,15.0,83.0,1964.0,yes,6.5
1924,1976,IRI,Summer,2.0,104.0,1900.0,yes,10.5
1924,1976,URS,Summer,286.0,574.0,1952.0,yes,1.0
1924,1976,URS,Winter,56.0,121.0,1952.0,yes,4.0
1924,1976,PAK,Summer,16.0,24.0,1948.0,yes,8.0
1924,1976,FRG,Summer,78.0,452.0,1968.0,yes,3.0
1924,1976,FRG,Winter,32.0,105.0,1968.0,yes,5.5
1924,1976,GDR,Summer,195.0,407.0,1968.0,yes,2.0
1924,1976,GDR,Winter,32.0,97.0,1968.0,yes,5.5
1924,1976,JAM,Summer,2.0,36.0,1948.0,yes,10.5
1924,1976,KOR,Summer,17.0,51.0,1948.0,yes,7.0
1924,1976,PRK,Summer,2.0,40.0,1964.0,yes,10.5
1924,1976,LIE,Winter,2.0,20.0,1936.0,yes,10.5
1924,1980,URS,Summer,442.0,660.0,1952.0,yes,1.0
1924,1980,URS,Winter,54.0,129.0,1952.0,yes,3.0
1924,1980,ETH,Summer,4.0,48.0,1956.0,yes,9.0
1924,1980,FRG,Winter,8.0,118.0,1968.0,yes,6.0
1924,1980,GDR,Summer,264.0,495.0,1968.0,yes,2.0
1924,1980,GDR,Winter,39.0,87.0,1968.0,yes,4.0
1924,1980,MGL,Summer,4.0,57.0,1964.0,yes,9.0
1924,1980,PRK,Summer,5.0,121.0,1964.0,yes,7.0
1924,1980,ZIM,Summer,15.0,52.0,1928.0,yes,5.0
1924,1980,LIE,Winter,4.0,17.0,1936.0,yes,9.0
1924,1984,CHN,Summer,74.0,323.0,1932.0,yes,2.0
1924,1984,URS,Winter,56.0,143.0,1952.0,yes,3.0
1924,1984,NGR,Summer,5.0,36.0,1952.0,yes,9.0
1924,1984,PAK,Summer,16.0,33.0,1948.0,yes,6.0
1924,1984,FRG,Summer,158.0,571.0,1968.0,yes,1.0
1924,1984,FRG,Winter,8.0,120.0,1968.0,yes,7.0
1924,1984,GDR,Winter,33.0,105.0,1968.0,yes,5.0
1924,1984,KEN,Summer,3.0,67.0,1956.0,yes,10.5
1924,1984,VEN,Summer,3.0,44.0,1932.0,yes,10.5
1924,1984,JAM,Summer,7.0,75.0,1948.0,yes,8.0
1924,1984,KOR,Summer,41.0,240.0,1948.0,yes,4.0
1924,1988,CHN,Summer,52.0,427.0,1932.0,yes,6.0
1924,1988,URS,Summer,300.0,647.0,1952.0,yes,1.0
1924,1988,URS,Winter,66.0,152.0,1952.0,yes,5.0
1924,1988,FRG,Summer,115.0,516.0,1968.0,yes,3.0
1924,1988,FRG,Winter,14.0,155.0,1968.0,yes,8.0
1924,1988,GDR,Summer,181.0,402.0,1968.0,yes,2.0
1924,1988,GDR,Winter,32.0,98.0,1968.0,yes,7.0
1924,1988,KEN,Summer,9.0,88.0,1956.0,yes,10.0
1924,1988,PER,Summer,12.0,26.0,1900.0,yes,9.0
1924,1988,KOR,Summer,77.0,551.0,1948.0,yes,4.0
1924,1992,CHN,Summer,82.0,394.0,1932.0,yes,3.0
1924,1992,PAK,Summer,16.0,28.0,1948.0,yes,9.0
1924,1992,GER,Summer,198.0,653.0,1900.0,yes,2.0
1924,1992,GER,Winter,38.0,193.0,1900.0,yes,6.0
1924,1992,EUN,Summer,220.0,650.0,1992.0,yes,1.0
1924,1992,EUN,Winter,59.0,214.0,1992.0,yes,4.0
1924,1992,GHA,Summer,20.0,41.0,1952.0,yes,7.5
1924,1992,CRO,Summer,15.0,46.0,1992.0,yes,10.0
1924,1992,KOR,Summer,49.0,322.0,1948.0,yes,5.0
1924,1992,TPE,Summer,20.0,38.0,1956.0,yes,7.5
1924,1996,CHN,Summer,106.0,438.0,1932.0,yes,2.0
1924,1996,BLR,Summer,23.0,259.0,1994.0,yes,8.0
1924,1996,NGR,Summer,24.0,84.0,1952.0,yes,7.0
1924,1996,GER,Summer,124.0,626.0,1900.0,yes,1.0
1924,1996,UKR,Summer,34.0,351.0,1994.0,yes,4.0
1924,1996,CRO,Summer,28.0,117.0,1992.0,yes,5.0
1924,1996,CZE,Summer,13.0,169.0,1994.0,yes,10.0
1924,1996,JAM,Summer,16.0,69.0,1948.0,yes,9.0
1924,1996,KOR,Summer,66.0,417.0,1948.0,yes,3.0
1924,1996,SCG,Summer,26.0,79.0,1996.0,yes,6.0
1924,2000,CHN,Summer,79.0,414.0,1932.0,yes,2.0
1924,2000,BLR,Summer,22.0,231.0,1994.0,yes,7.0
1924,2000,CMR,Summer,18.0,39.0,1964.0,yes,8.0
1924,2000,GER,Summer,118.0,567.0,1900.0,yes,1.0
1924,2000,UKR,Summer,35.0,368.0,1994.0,yes,4.0
1924,2000,CRO,Summer,10.0,108.0,1992.0,yes,10.0
1924,2000,JAM,Summer,23.0,65.0,1948.0,yes,6.0
1924,2000,KOR,Summer,73.0,359.0,1948.0,yes,3.0
1924,2000,SCG,Summer,25.0,125.0,1996.0,yes,5.0
1924,2000,BAH,Summer,11.0,39.0,1952.0,yes,9.0
1924,2004,CHN,Summer,94.0,518.0,1932.0,yes,2.0
1924,2004,BLR,Summer,15.0,192.0,1994.0,yes,7.0
1924,2004,GER,Summer,149.0,592.0,1900.0,yes,1.0
1924,2004,UKR,Summer,47.0,357.0,1994.0,yes,4.0
1924,2004,CRO,Summer,21.0,100.0,1992.0,yes,5.0
1924,2004,PAR,Summer,17.0,22.0,1968.0,yes,6.0
1924,2004,CZE,Summer,13.0,171.0,1994.0,yes,9.0
1924,2004,JAM,Summer,13.0,62.0,1948.0,yes,9.0
1924,2004,KOR,Summer,52.0,344.0,1948.0,yes,3.0
1924,2004,SCG,Summer,13.0,96.0,1996.0,yes,9.0
1924,2008,CHN,Summer,184.0,730.0,1932.0,yes,1.0
1924,2008,BLR,Summer,29.0,237.0,1994.0,yes,5.0
1924,2008,NGR,Summer,23.0,89.0,1952.0,yes,6.0
1924,2008,GER,Summer,99.0,558.0,1900.0,yes,2.0
1924,2008,KEN,Summer,15.0,47.0,1956.0,yes,7.5
1924,2008,UKR,Summer,31.0,327.0,1994.0,yes,4.0
1924,2008,JAM,Summer,14.0,66.0,1948.0,yes,9.5
1924,2008,ISL,Summer,14.0,31.0,1908.0,yes,9.5
1924,2008,KOR,Summer,78.0,329.0,1948.0,yes,3.0
1924,2008,SRB,Summer,15.0,97.0,1912.0,yes,7.5
1924,2012,CHN,Summer,125.0,479.0,1932.0,yes,1.0
1924,2012,BLR,Summer,23.0,185.0,1994.0,yes,7.0
1924,2012,GER,Summer,94.0,510.0,1900.0,yes,2.0
1924,2012,UKR,Summer,26.0,304.0,1994.0,yes,5.0
1924,2012,CRO,Summer,35.0,118.0,1992.0,yes,4.0
1924,2012,CZE,Summer,14.0,159.0,1994.0,yes,9.5
